tsne0,tsne1,label
-31.92946,23.774677,cerebellum - Purkinje cells
-31.88864,23.73787,cerebellum - Purkinje cells
-31.864542,23.686167,cerebellum - Purkinje cells
-31.85665,23.708984,cerebellum - Purkinje cells
-31.835882,23.692963,cerebellum - Purkinje cells
-31.825638,23.712578,cerebellum - Purkinje cells
-31.861856,23.682684,cerebellum - Purkinje cells
-31.881588,23.65112,cerebellum - Purkinje cells
-31.84913,23.616287,cerebellum - Purkinje cells
-31.817942,23.60535,cerebellum - Purkinje cells
-31.812954,23.60511,cerebellum - Purkinje cells
-31.840342,23.652227,cerebellum - Purkinje cells
-31.82773,23.65339,cerebellum - Purkinje cells
-31.748857,23.649677,cerebellum - Purkinje cells
-31.726357,23.699236,cerebellum - Purkinje cells
-31.671738,23.721453,cerebellum - Purkinje cells
-31.645151,23.72119,cerebellum - Purkinje cells
-31.634933,23.692314,cerebellum - Purkinje cells
-31.662899,23.688227,cerebellum - Purkinje cells
-31.679337,23.719847,cerebellum - Purkinje cells
-31.675432,23.669127,cerebellum - Purkinje cells
-31.634459,23.691088,cerebellum - Purkinje cells
-31.667042,23.668333,cerebellum - Purkinje cells
-31.696539,23.709215,cerebellum - Purkinje cells
-31.70118,23.727823,cerebellum - Purkinje cells
-31.679674,23.746447,cerebellum - Purkinje cells
-31.701239,23.776838,cerebellum - Purkinje cells
13.263736,3.0150645,cerebellum - Purkinje cells
4.9580126,-10.413722,cerebellum - Purkinje cells
-22.49498,-38.378773,cerebellum - Purkinje cells
2.4134693,-8.803952,cerebellum - Purkinje cells
2.5738444,-9.037606,cerebellum - Purkinje cells
4.655753,-10.392763,cerebellum - Purkinje cells
4.5329037,-10.581399,cerebellum - Purkinje cells
4.53471,-10.62983,cerebellum - Purkinje cells
4.21551,-9.986921,cerebellum - Purkinje cells
4.1355395,-9.846514,cerebellum - Purkinje cells
2.5498583,-9.000841,cerebellum - Purkinje cells
2.552096,-9.007491,cerebellum - Purkinje cells
2.6345217,-9.2848835,cerebellum - Purkinje cells
2.6117444,-9.246872,cerebellum - Purkinje cells
2.794557,-10.180426,cerebellum - Purkinje cells
2.780111,-10.204458,cerebellum - Purkinje cells
2.757739,-10.183092,cerebellum - Purkinje cells
2.788128,-10.187658,cerebellum - Purkinje cells
2.8116024,-10.177757,cerebellum - Purkinje cells
