tsne0,tsne1,label
-23.151054,-38.975235,cerebral cortex - glial cells
-20.553688,-30.462114,cerebral cortex - glial cells
-29.470737,-39.776684,cerebral cortex - glial cells
-38.06614,-36.678383,cerebral cortex - glial cells
-40.09647,-39.53023,cerebral cortex - glial cells
-20.816515,-30.49541,cerebral cortex - glial cells
-35.910835,-34.550907,cerebral cortex - glial cells
-21.563583,-29.215464,cerebral cortex - glial cells
-25.71186,-42.623245,cerebral cortex - glial cells
-21.299604,-32.7216,cerebral cortex - glial cells
-18.503016,-35.249817,cerebral cortex - glial cells
-39.110764,-41.06976,cerebral cortex - glial cells
-40.73232,-39.7698,cerebral cortex - glial cells
-20.9849,-30.649155,cerebral cortex - glial cells
-22.338514,-36.995777,cerebral cortex - glial cells
-22.67577,-35.546833,cerebral cortex - glial cells
-30.247639,-40.466915,cerebral cortex - glial cells
-19.727371,-33.28708,cerebral cortex - glial cells
-36.813644,-37.95774,cerebral cortex - glial cells
-28.16279,-43.45233,cerebral cortex - glial cells
-27.73287,-43.681744,cerebral cortex - glial cells
-23.537495,-36.160145,cerebral cortex - glial cells
-22.366434,-37.256844,cerebral cortex - glial cells
-27.200348,-40.426594,cerebral cortex - glial cells
-21.368929,-36.347828,cerebral cortex - glial cells
-24.599304,-35.765705,cerebral cortex - glial cells
-25.620272,-40.705303,cerebral cortex - glial cells
-26.253828,-41.986904,cerebral cortex - glial cells
-21.419487,-24.778368,cerebral cortex - glial cells
-24.177773,-30.84595,cerebral cortex - glial cells
-38.456303,-36.454174,cerebral cortex - glial cells
-39.69909,-40.29997,cerebral cortex - glial cells
-19.78433,-36.59909,cerebral cortex - glial cells
-39.488846,-40.89615,cerebral cortex - glial cells
-29.340834,-44.241726,cerebral cortex - glial cells
-23.894781,-38.65176,cerebral cortex - glial cells
-38.379715,-36.345993,cerebral cortex - glial cells
-28.986185,-44.061314,cerebral cortex - glial cells
-24.637363,-37.00227,cerebral cortex - glial cells
-25.830791,-40.68536,cerebral cortex - glial cells
-38.826645,-38.777096,cerebral cortex - glial cells
-34.491173,-34.399918,cerebral cortex - glial cells
-39.25047,-38.582375,cerebral cortex - glial cells
-24.82465,-31.996872,cerebral cortex - glial cells
-24.797358,-36.263897,cerebral cortex - glial cells
-32.867233,-35.89228,cerebral cortex - glial cells
-24.404825,-40.598743,cerebral cortex - glial cells
-21.300243,-36.594635,cerebral cortex - glial cells
-26.153465,-41.10307,cerebral cortex - glial cells
-21.18649,-32.639885,cerebral cortex - glial cells
-24.886866,-30.783512,cerebral cortex - glial cells
-32.920357,-35.69534,cerebral cortex - glial cells
-21.78887,-29.785725,cerebral cortex - glial cells
-25.672585,-42.401806,cerebral cortex - glial cells
-24.759157,-35.5937,cerebral cortex - glial cells
-36.025845,-38.982292,cerebral cortex - glial cells
-24.329481,-39.903786,cerebral cortex - glial cells
-29.502424,-30.847746,cerebral cortex - glial cells
-23.633003,-35.582066,cerebral cortex - glial cells
-35.884007,-34.56573,cerebral cortex - glial cells
-32.946796,-36.259315,cerebral cortex - glial cells
-38.43068,-36.381355,cerebral cortex - glial cells
-24.077374,-38.014194,cerebral cortex - glial cells
-39.78226,-38.51902,cerebral cortex - glial cells
-24.484861,-40.002453,cerebral cortex - glial cells
-22.498827,-30.057865,cerebral cortex - glial cells
-26.150784,-41.862392,cerebral cortex - glial cells
-31.115652,-37.589092,cerebral cortex - glial cells
-18.79835,-36.428623,cerebral cortex - glial cells
-34.51409,-34.003693,cerebral cortex - glial cells
-29.324265,-39.87326,cerebral cortex - glial cells
-23.265705,-30.080482,cerebral cortex - glial cells
-25.071321,-40.28895,cerebral cortex - glial cells
-28.24607,-43.543346,cerebral cortex - glial cells
-23.772282,-38.629337,cerebral cortex - glial cells
-25.920578,-42.373573,cerebral cortex - glial cells
-30.241167,-40.47065,cerebral cortex - glial cells
-21.922903,-37.153873,cerebral cortex - glial cells
-28.953575,-44.085987,cerebral cortex - glial cells
-18.408945,-35.913265,cerebral cortex - glial cells
-24.825737,-32.03046,cerebral cortex - glial cells
-37.567093,-39.708817,cerebral cortex - glial cells
-27.092197,-39.403713,cerebral cortex - glial cells
-21.119827,-29.387709,cerebral cortex - glial cells
-30.894129,-38.581425,cerebral cortex - glial cells
-19.722626,-36.531265,cerebral cortex - glial cells
-25.063765,-31.734985,cerebral cortex - glial cells
-19.121222,-36.473946,cerebral cortex - glial cells
-38.728394,-38.996197,cerebral cortex - glial cells
-21.057364,-30.20691,cerebral cortex - glial cells
-24.201183,-30.824879,cerebral cortex - glial cells
-23.500904,-36.564552,cerebral cortex - glial cells
-23.487219,-36.599968,cerebral cortex - glial cells
-23.248793,-39.261436,cerebral cortex - glial cells
-34.776413,-34.21653,cerebral cortex - glial cells
-32.94252,-36.240578,cerebral cortex - glial cells
-24.727156,-35.5461,cerebral cortex - glial cells
-18.43695,-36.287804,cerebral cortex - glial cells
-24.759327,-40.01812,cerebral cortex - glial cells
-28.949183,-44.060314,cerebral cortex - glial cells
-22.0364,-37.06537,cerebral cortex - glial cells
-25.554438,-43.665398,cerebral cortex - glial cells
-18.427954,-36.27885,cerebral cortex - glial cells
-38.074284,-36.72322,cerebral cortex - glial cells
-27.000668,-39.594437,cerebral cortex - glial cells
-38.798588,-38.24229,cerebral cortex - glial cells
-33.397064,-34.82654,cerebral cortex - glial cells
-31.162565,-37.858727,cerebral cortex - glial cells
-37.941643,-35.478714,cerebral cortex - glial cells
-22.847668,-35.580853,cerebral cortex - glial cells
-38.485104,-36.429443,cerebral cortex - glial cells
-33.385002,-34.852394,cerebral cortex - glial cells
-22.758535,-36.68356,cerebral cortex - glial cells
-24.033865,-35.101322,cerebral cortex - glial cells
