tsne0,tsne1,label
-27.267006,-0.17619918,cerebral cortex - glial cells
-27.166912,-0.25886202,cerebral cortex - glial cells
-27.83536,-0.0491875,cerebral cortex - glial cells
-27.39939,-0.17501675,cerebral cortex - glial cells
-26.94216,-0.71710503,cerebral cortex - glial cells
-27.050203,-0.9011797,cerebral cortex - glial cells
-27.455112,-0.9991994,cerebral cortex - glial cells
-27.914276,-1.0353721,cerebral cortex - glial cells
-27.613026,-0.9385126,cerebral cortex - glial cells
-28.252905,-1.1131408,cerebral cortex - glial cells
-28.146902,-1.1397717,cerebral cortex - glial cells
-27.155848,-1.012263,cerebral cortex - glial cells
-26.130072,-0.9515906,cerebral cortex - glial cells
-26.34701,-0.8565743,cerebral cortex - glial cells
-25.982964,-1.024304,cerebral cortex - glial cells
-25.78207,-1.0239166,cerebral cortex - glial cells
-25.904285,-0.9454525,cerebral cortex - glial cells
-29.047234,0.078090005,cerebral cortex - glial cells
-29.477545,0.35104766,cerebral cortex - glial cells
-29.63472,0.40101504,cerebral cortex - glial cells
-29.568796,0.08294263,cerebral cortex - glial cells
-29.846226,0.2222591,cerebral cortex - glial cells
-29.74348,0.31724757,cerebral cortex - glial cells
-29.328909,-0.86382264,cerebral cortex - glial cells
-29.364674,-0.75019586,cerebral cortex - glial cells
-29.3819,-0.516331,cerebral cortex - glial cells
-29.39604,-0.52665937,cerebral cortex - glial cells
-29.31991,-0.58405936,cerebral cortex - glial cells
-30.208982,-0.4717069,cerebral cortex - glial cells
-30.838684,0.0012593083,cerebral cortex - glial cells
-31.019949,0.23083861,cerebral cortex - glial cells
-30.890059,0.07854307,cerebral cortex - glial cells
-30.868336,0.10224617,cerebral cortex - glial cells
-30.833248,0.11652706,cerebral cortex - glial cells
-30.78162,0.022338178,cerebral cortex - glial cells
-30.685562,-0.37275073,cerebral cortex - glial cells
-30.552113,-0.3380421,cerebral cortex - glial cells
-30.48795,-0.2407847,cerebral cortex - glial cells
-30.425844,-0.317761,cerebral cortex - glial cells
-30.382547,-0.25533885,cerebral cortex - glial cells
-30.441679,-0.30164108,cerebral cortex - glial cells
-30.556072,-0.55108595,cerebral cortex - glial cells
-30.729431,-0.5493373,cerebral cortex - glial cells
-30.893557,-0.64311993,cerebral cortex - glial cells
-30.917406,-0.7481598,cerebral cortex - glial cells
-31.068918,-0.95716846,cerebral cortex - glial cells
-31.78298,-1.1128246,cerebral cortex - glial cells
-32.344044,-1.2589699,cerebral cortex - glial cells
-33.53366,-1.2078688,cerebral cortex - glial cells
-32.854378,-1.2294058,cerebral cortex - glial cells
