emb0,emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,label,file_n,sample_n,file_name
1.7617508,1.8077571,1.455369,0.33374932,0.48551708,1.9063528,1.4951706,1.3139429,1.752228,-0.56799036,0.87810767,-0.28104788,2.855966,0.5058361,0.63473535,1.6636667,1.168727,0.024577737,1.768606,0.11122006,1.0203264,2.4378357,0.74361455,1.5897691,1.3399829,0.51273745,0.91080964,0.24573219,1.6776673,1.1236414,0.02049905,0.2996807,kidney_-_cells_in_tubules_2,129,4411,kidney_-_cells_in_tubules_2_5000(2)
1.5220764,1.0902966,0.81436116,0.23372191,0.1000725,2.352754,2.0306664,1.5830944,1.8102591,-0.9673044,0.7734426,-0.059081554,2.2962284,0.2777862,1.8396759,1.3601066,0.9904184,0.01609534,1.871104,0.06158507,1.1448239,1.5883043,0.90106803,1.9157822,1.8903532,0.45761496,0.87919337,-0.3513114,1.5687594,0.8821631,0.09857923,0.79113984,kidney_-_cells_in_tubules_2,129,4945,kidney_-_cells_in_tubules_2_5000(2)
1.1394244,1.3463603,0.87499857,0.29040873,0.7944475,1.8467627,1.1316104,0.33196437,1.8790655,-0.8936356,0.3573302,-0.112796605,2.9281397,0.996951,0.8083628,1.6390743,0.7371083,0.43848336,1.3901786,0.032093465,0.60534966,1.826701,1.0547812,1.3207889,0.85604084,0.7322053,0.5738718,0.6817148,1.4533932,0.8884361,0.66561174,-0.045119405,kidney_-_cells_in_tubules_2,129,1001,kidney_-_cells_in_tubules_2_5000(2)
4.3896832,3.745009,2.9366117,1.6027937,4.2609906,6.9966908,-3.450129,0.533629,0.49467042,-0.88545793,-0.29931533,-0.47365987,9.851821,2.181607,0.68208075,5.287389,1.0206954,0.014853954,1.404319,1.2337613,-2.4788277,1.3110577,3.7668467,4.8335586,1.4939535,1.433613,-2.2712698,-1.6454675,1.877845,3.9636626,0.6176749,2.458862,kidney_-_cells_in_tubules_2,129,4871,kidney_-_cells_in_tubules_2_5000(2)
1.3551793,0.66058606,1.2733868,0.8192377,0.15218878,2.7171428,2.1351686,1.0365845,1.4117713,0.5452405,0.8701609,-0.44325835,1.9774365,1.221679,0.7485799,2.6470773,1.0569623,-0.06183219,2.2192874,-0.16155571,0.36965948,1.6784763,1.0600104,2.0569155,1.5151842,0.6514225,1.414667,0.34796774,1.7143111,3.0150905,0.24474669,-0.09620941,kidney_-_cells_in_tubules_2,129,1428,kidney_-_cells_in_tubules_2_5000(2)
1.6188107,0.7080804,0.7542745,0.299316,0.07238501,1.7835816,1.6741958,1.5832193,1.8426673,-1.3418593,0.4087605,0.14734638,2.4961176,0.70228183,1.6258854,1.1659838,1.1827711,0.3562953,1.6605985,0.40016443,1.0183231,1.6002948,0.81084394,1.8820457,1.8117095,0.48509216,0.924017,-0.18259251,1.2691393,1.0258316,0.16245914,1.4196558,kidney_-_cells_in_tubules_2,129,4960,kidney_-_cells_in_tubules_2_5000(2)
2.0273557,-0.10303068,0.7154741,0.8172791,0.18828058,1.9724029,1.0634311,0.875604,1.8458972,-0.03816533,0.55463266,0.4186078,2.3692245,1.282257,0.7786879,1.3955252,0.9830003,-0.17391735,1.2711989,0.21819472,0.7372086,1.7184522,0.41613925,2.303148,1.2055609,1.6366765,0.6968646,0.20197284,1.5334189,0.95052075,0.64863145,0.7332764,kidney_-_cells_in_tubules_2,129,1119,kidney_-_cells_in_tubules_2_5000(2)
1.2103039,1.0510235,0.8406652,0.52120113,0.070646584,2.0618677,2.1017966,1.4359944,1.9654508,-1.0397495,0.5118066,0.02294463,2.472179,0.6164714,1.6334549,1.4046277,0.999987,0.04076487,1.7930154,0.15602589,0.88508403,1.7143062,0.71643853,1.8409178,1.6875998,0.41413432,1.0512512,-0.31996453,1.2489438,0.8492078,-0.116019905,0.9291514,kidney_-_cells_in_tubules_2,129,4951,kidney_-_cells_in_tubules_2_5000(2)
0.7811615,0.27120852,0.8388366,0.46142146,0.12825596,1.5961838,0.9738778,0.28776562,2.20549,-0.1098969,0.159589,-0.5533574,3.1733303,0.55210865,1.1093004,2.156114,0.9572556,0.35066527,1.3245437,0.5313535,1.0092897,1.800941,1.073761,1.3997025,1.1079568,1.0457983,0.95377254,0.064468384,1.0856501,1.0187216,0.25528198,0.30827212,kidney_-_cells_in_tubules_2,129,2819,kidney_-_cells_in_tubules_2_5000(2)
1.5533917,1.5037501,0.6983913,0.7242735,0.67305017,1.8367089,1.5469654,0.80968267,1.5562215,-0.3089167,1.091634,-0.23932213,2.1603847,0.7725105,1.1725318,1.953809,0.5934957,0.28126162,1.38009,0.043167472,0.8604734,1.7310656,0.95440966,1.2603089,1.5632068,0.54560584,0.70060277,0.38552213,1.2863989,1.5102329,-0.03290987,0.37273002,kidney_-_cells_in_tubules_2,129,2009,kidney_-_cells_in_tubules_2_5000(2)
1.13079,0.9309203,1.3240129,0.9832179,0.415801,1.8734193,1.5887058,0.95053333,1.1496112,-0.393161,0.8665034,-0.60393125,2.373357,0.6402042,1.3427626,2.1278768,1.226252,0.27260828,1.2972282,-0.18681931,0.8253948,2.0828252,0.9466088,1.4051098,1.2917466,1.130087,1.0321095,0.22051674,1.7348526,1.2485069,0.23968154,-0.021378398,kidney_-_cells_in_tubules_2,129,4441,kidney_-_cells_in_tubules_2_5000(2)
1.3984743,0.9103849,0.8826867,0.15549535,0.48586413,1.9653926,1.836933,0.5766729,1.9277097,-0.48050094,0.66569054,0.068413556,2.407954,1.1409386,1.4967595,2.0908487,1.1439492,0.48259386,1.4323168,-0.032286048,0.905822,2.160493,1.497055,1.4508696,1.4581611,1.1877252,0.99388987,0.69866,1.5029285,1.5833893,0.33316728,0.18985605,kidney_-_cells_in_tubules_2,129,520,kidney_-_cells_in_tubules_2_5000(2)
1.1230694,0.29291224,0.32874846,-0.26058215,0.096867025,2.3679798,1.0372492,0.5473635,1.0844089,-0.51020867,0.16007501,-0.5148137,2.3482757,0.53944314,1.5387517,1.8447466,1.2312447,0.049062252,0.8625325,-0.65853983,0.7572121,1.7782104,1.2705767,1.126574,0.87502503,0.9812968,0.5333619,0.4289644,1.5107297,1.1363686,0.34493303,0.16490859,kidney_-_cells_in_tubules_2,129,4086,kidney_-_cells_in_tubules_2_5000(2)
1.863255,0.7825357,0.8843129,0.16691005,0.48093548,1.7138977,1.0596515,0.8370613,1.3373194,-0.29720157,0.74414414,-0.16288584,1.860821,0.7728626,0.7636908,1.7429066,0.8614678,0.12406498,1.2718447,-0.15427458,0.42966646,1.6292231,1.011677,1.6267169,1.1681097,0.7357254,0.91598785,0.44318506,0.92221403,2.1659048,0.49735996,0.41655257,kidney_-_cells_in_tubules_2,129,2314,kidney_-_cells_in_tubules_2_5000(2)
0.7467097,1.1104555,1.453634,0.4046539,0.14008003,1.79816,1.2899103,1.1239297,1.8425341,-0.38816994,0.910773,-0.6617204,2.3961852,0.3458169,1.9398355,1.2905877,1.142924,0.13396871,1.9148617,-0.38780296,0.22035378,1.7785027,1.6823126,2.3402224,0.63296574,0.4323011,1.1359339,0.6049426,1.2230278,1.8390217,0.08168405,0.20850939,kidney_-_cells_in_tubules_2,129,4365,kidney_-_cells_in_tubules_2_5000(2)
1.1156529,2.3551955,0.43890283,1.0581915,-0.54411006,1.9087229,2.3057113,1.9407555,2.1301048,-1.4205023,1.336308,-0.03403318,3.5703726,0.86297613,1.2042745,1.2073944,1.1007535,-0.642638,2.3622224,0.46506852,1.5408986,1.9018767,0.9092833,2.4859776,1.0116705,1.2590935,1.2060775,-0.07544106,1.990037,0.9785435,0.2620945,0.217969,kidney_-_cells_in_tubules_2,129,1237,kidney_-_cells_in_tubules_2_5000(2)
1.2387804,0.28324908,1.6223638,0.78023565,0.28822178,1.7434163,0.9609754,0.69743824,1.5238237,-0.50607497,0.06020516,-0.34615737,3.0695672,0.9829439,0.8621069,1.5570269,1.4684966,0.29495335,1.4053353,-0.03255588,1.1540561,2.334576,0.8641348,1.5736772,1.1740746,0.9838619,1.1464199,1.0775678,0.4907014,1.7349246,0.09265643,0.38242924,kidney_-_cells_in_tubules_2,129,4528,kidney_-_cells_in_tubules_2_5000(2)
1.7748098,1.3856903,1.1529555,0.27708417,-0.18056238,2.2489886,1.951223,1.8416154,1.6545969,-0.12926066,1.1927547,-0.546685,2.1884415,1.5220679,1.1315954,2.7553961,1.1476188,0.54400706,2.0487292,-0.049679756,0.54887813,1.9435915,1.5262036,1.624895,1.4387141,0.7840782,1.4849299,0.06670356,0.14893615,1.9508038,-0.74881876,-0.6236031,kidney_-_cells_in_tubules_2,129,1800,kidney_-_cells_in_tubules_2_5000(2)
7.147774,-2.590211,-2.0037475,0.06810033,2.281128,2.7731671,2.0309243,-2.71775,2.7689447,2.4340124,2.814088,4.7092323,3.9522586,6.10733,0.026190698,6.0998697,0.82897305,0.6076415,3.785181,-2.285604,4.5885015,1.8041528,0.7666598,4.50607,8.7645855,1.7545279,0.994021,0.2138015,3.9631581,4.534523,0.45535982,-1.6246123,kidney_-_cells_in_tubules_2,129,1951,kidney_-_cells_in_tubules_2_5000(2)
0.8547983,0.5423615,0.77094954,0.14711744,0.43139866,2.098966,1.7203782,0.99312174,1.6741438,0.61098695,0.7049191,-0.29138643,2.285923,1.2077196,1.3784633,2.5795202,1.0040112,0.017736256,1.2938361,0.004018128,0.49108648,1.5120707,0.90189934,1.5586252,1.5785534,0.66435146,1.6678993,0.5036119,0.93044984,2.4298663,-0.21979874,0.31747323,kidney_-_cells_in_tubules_2,129,2620,kidney_-_cells_in_tubules_2_5000(2)
1.2365313,0.37881908,0.9900898,0.06049204,0.19892418,1.8767569,0.76827824,1.0224508,1.6080152,-0.8008273,0.5000005,-0.33813846,2.181761,0.8807749,0.8008076,1.001378,0.99216896,0.84126127,1.1663904,-0.3782006,0.6800674,1.3647052,0.83407074,1.7460485,1.7462211,0.7401191,0.8411457,0.31481287,1.3100281,1.7390645,0.16717613,0.39200503,kidney_-_cells_in_tubules_2,129,3282,kidney_-_cells_in_tubules_2_5000(2)
1.2548581,0.6192223,0.32650405,-0.24719763,0.38171285,1.7299105,1.6427372,0.7068545,2.1813645,-0.29909647,0.6588415,-0.14303684,2.5404456,0.785401,1.0789632,1.9591753,0.7419286,-0.13629216,1.0915431,0.00095945597,1.1501682,2.0731337,0.8085642,1.1988087,1.5839214,1.182929,1.6960744,0.2187658,1.0847013,1.0178607,-0.394853,0.2327112,kidney_-_cells_in_tubules_2,129,499,kidney_-_cells_in_tubules_2_5000(2)
1.7990091,0.9568391,0.8357221,-0.032657266,0.13730145,2.8939114,1.3798654,1.0285016,1.2824923,-0.259705,0.31423718,0.14847505,2.922741,1.2433242,0.70199543,2.108006,1.1189723,-0.32218194,1.3180809,0.31121808,-0.13783276,1.3228037,1.1794356,1.9849398,0.98740935,0.94562286,0.5563172,-0.21126819,0.79947376,1.6415979,0.27780157,0.8426138,kidney_-_cells_in_tubules_2,129,4891,kidney_-_cells_in_tubules_2_5000(2)
1.6968505,0.49908328,0.91646,0.677207,0.41177398,2.2259517,1.3453,1.3073566,2.3677971,-0.9543944,0.64404505,0.13572264,3.1991882,0.5091239,1.0775981,1.8991175,1.3071076,-0.09817475,1.2424624,0.2395255,0.7150642,2.0301747,0.7940948,1.9237797,1.4886897,1.5636125,0.4309513,0.48409736,1.7605648,1.9377896,0.4878324,0.778114,kidney_-_cells_in_tubules_2,129,3842,kidney_-_cells_in_tubules_2_5000(2)
1.4095066,0.56559443,0.5617986,0.29698646,-0.10571921,2.2572937,0.9766832,1.4018072,1.7159002,-0.15668869,0.004352808,-0.43379432,2.1985,0.9163826,1.7302454,1.6684921,1.0052102,0.06526154,1.2529,-0.10013986,0.3024339,1.598069,1.2449012,1.811384,0.52162176,1.1980629,0.9677917,0.681529,1.493006,2.600716,0.55017453,0.5795989,kidney_-_cells_in_tubules_2,129,138,kidney_-_cells_in_tubules_2_5000(2)
1.1437752,0.95760363,0.90451854,0.8753822,0.2260853,1.7105896,1.9052734,1.7707685,1.8509057,-0.60858804,0.96787363,0.060207307,1.7394999,1.4068613,1.5579337,1.4999912,1.3277266,0.05723548,1.2857774,-0.56008005,-0.019638121,1.3257107,1.102564,2.9565296,1.4854401,0.84531605,0.6747051,-0.1687398,1.149792,1.5955002,0.32262817,0.17732859,kidney_-_cells_in_tubules_2,129,1831,kidney_-_cells_in_tubules_2_5000(2)
0.6977458,0.9778622,1.1264256,1.1825954,-0.78729415,1.6563543,1.4710109,0.81398296,0.92097795,-1.1686943,0.116724014,0.20506197,1.9845524,0.7467462,1.6832733,0.82283103,0.8249635,0.2519073,1.9718418,-1.0387578,0.64459306,2.0565512,1.0012432,2.3056488,1.4240844,1.129638,1.1959068,0.78631777,1.6419072,1.4245573,-0.04191184,0.0216375,kidney_-_cells_in_tubules_2,129,3706,kidney_-_cells_in_tubules_2_5000(2)
1.3831327,0.88519496,0.7758552,0.47470802,0.05809027,1.6142591,1.0120778,0.28018296,1.520401,-0.5286094,0.2711023,-0.22192955,2.5340009,0.944781,1.0001945,1.5543745,0.86931974,0.67877233,1.2471833,-0.27025127,1.1640401,2.0170193,1.2171447,1.4468452,1.49178,0.91210157,1.6232266,0.79408365,1.3978053,1.4584079,-0.018511057,0.32146287,kidney_-_cells_in_tubules_2,129,2964,kidney_-_cells_in_tubules_2_5000(2)
0.89737093,0.099557996,0.32143795,0.28308493,-0.2165783,1.9109714,1.0723699,0.6633868,1.5350969,-0.47436392,0.5025891,0.33982852,2.5924845,1.0868056,0.78842413,1.9318528,0.56780064,-0.35640818,1.1279739,-0.34481686,0.27154762,1.5522848,0.9196371,1.5164287,1.2884008,0.51324385,0.39104664,0.20526314,1.1792463,0.9527589,-0.40700853,0.10470492,kidney_-_cells_in_tubules_2,129,4852,kidney_-_cells_in_tubules_2_5000(2)
1.408564,0.7037766,0.9510498,0.77360654,0.5187723,2.0620618,1.4502501,0.49242052,1.7369896,-0.39291543,0.057190537,-0.24258626,2.7191625,0.9726547,1.2918401,1.9147639,1.1276578,0.19142002,1.3788874,0.23137641,0.30359745,1.7289741,0.8376906,1.8264012,0.9966959,0.98587173,0.8184117,0.96204793,0.9130978,2.2941537,0.48204237,0.3040182,kidney_-_cells_in_tubules_2,129,3755,kidney_-_cells_in_tubules_2_5000(2)
1.540438,0.40531904,1.0920069,0.6628617,0.34080443,2.8989863,2.1984622,0.9832961,1.2947223,0.64297986,0.85913676,-0.4176135,1.8322991,1.2284327,0.8210393,2.8069587,1.1965324,-0.13306463,1.9550217,-0.32253975,0.055351257,1.4160951,0.94383603,2.1836739,1.5592551,0.6956386,1.135608,0.11197859,1.6487211,3.0403562,0.4468695,0.054003835,kidney_-_cells_in_tubules_2,129,1432,kidney_-_cells_in_tubules_2_5000(2)
1.1662455,-0.02757585,0.7941096,0.67578673,-0.06394905,2.056007,1.5904832,0.6865224,1.651806,-0.17114544,0.5059771,-0.40090835,2.1745281,0.7780388,1.4097598,2.1733932,0.5279302,-0.09106654,1.2412683,0.021428168,1.0259378,1.6284121,1.2525988,1.5495965,1.5491481,0.47484523,0.9037772,0.14180046,1.1286961,1.397052,-0.2884255,0.7370868,kidney_-_cells_in_tubules_2,129,39,kidney_-_cells_in_tubules_2_5000(2)
1.7737956,0.8105186,0.5250408,1.7339696,0.307759,0.39203125,1.0082569,1.0180318,0.33806056,1.4498888,0.60705924,1.0105639,0.7305904,0.9261471,0.26111507,1.4891449,0.5874119,2.4567757,0.21666199,3.3590446,1.23664,1.6647077,0.86440206,1.6229942,1.2305413,1.524141,0.564288,0.3752255,1.4431386,1.056426,1.5710013,0.54740846,urinary_bladder_-_urothelial_cells_2,130,2244,urinary_bladder_-_urothelial_cells_2_5000(0)
1.125875,0.80052876,-0.12814385,0.8321779,0.41412959,-0.054423094,0.7253327,-0.2669763,0.8157041,1.5316079,0.18875378,1.0368434,1.2832321,0.7732629,0.008180559,1.0198002,0.61594117,1.8402135,0.6100018,3.871891,1.1363028,1.549535,1.5333569,0.8787903,1.3976712,0.672201,0.22594082,0.5655049,0.71891415,1.0124981,2.0882187,0.78625375,urinary_bladder_-_urothelial_cells_2,130,2882,urinary_bladder_-_urothelial_cells_2_5000(0)
1.2028106,0.9897666,0.8034439,0.8565276,-0.14635229,-0.06560665,1.4701875,0.18335778,0.35777497,1.5448251,0.7559096,0.98958504,0.26575762,0.6651692,0.24904406,1.4149463,0.23252839,2.105974,0.28705066,2.6983542,1.1826565,2.4642081,1.3492657,1.0288327,1.7127421,0.72739583,0.4715402,0.18725479,1.3666999,0.9846322,1.5967715,-0.10295546,urinary_bladder_-_urothelial_cells_2,130,3235,urinary_bladder_-_urothelial_cells_2_5000(0)
0.9914282,1.6760683,-0.39247274,1.098793,0.6278252,0.86487585,1.2360249,-0.31647968,0.2022838,1.6271248,0.7649361,0.76727307,0.34311587,0.67660904,0.09450209,1.0137086,0.9279991,1.6631032,0.8276707,3.2853994,0.92906463,1.4696429,1.1353939,0.6659039,0.7186158,1.2134122,-0.048968673,0.057747483,0.88494545,0.7688006,1.8676229,0.5338564,urinary_bladder_-_urothelial_cells_2,130,302,urinary_bladder_-_urothelial_cells_2_5000(0)
0.54441136,1.7691479,0.36982626,1.6295307,1.2510523,0.07346976,1.2679361,-0.06210178,0.6013048,2.4546192,0.83146155,0.7764543,0.9873594,0.30561978,0.38419285,1.416776,0.18582469,2.2672899,1.2880322,4.017152,1.4884132,2.8035567,1.6532719,0.5119231,0.4821065,0.80743754,0.0038821697,0.8236719,1.3684511,0.34260368,1.7134507,-0.077489495,urinary_bladder_-_urothelial_cells_2,130,1921,urinary_bladder_-_urothelial_cells_2_5000(0)
3.1988873,1.5210687,1.9752346,1.7172819,0.39355236,-1.0870733,0.8093473,0.7699914,0.5264768,1.7435324,-0.24077266,0.84776706,-0.16550756,0.79158866,1.4161243,0.80069625,0.17312968,3.3975604,0.43601218,3.7825117,1.9531021,2.6914206,1.8838996,1.4006577,1.6136448,0.4818889,0.015538096,0.81107885,2.1656785,0.21393412,2.9691086,0.5387728,urinary_bladder_-_urothelial_cells_2,130,4402,urinary_bladder_-_urothelial_cells_2_5000(0)
1.2148216,1.174171,0.018795907,1.9862857,-0.18992758,0.19960243,1.0851783,0.21327019,0.5813345,2.4971023,1.031361,0.77085805,0.12287164,0.40853265,0.36803082,1.1685982,0.8240378,1.4491016,0.52918327,3.279664,1.014906,1.9072336,2.1933362,0.9103462,1.2352729,0.086315095,0.069556475,0.35346606,0.92691016,1.3767779,2.0335197,-0.7355182,urinary_bladder_-_urothelial_cells_2,130,1687,urinary_bladder_-_urothelial_cells_2_5000(0)
1.4170066,6.719631,-3.5171418,0.7870695,1.9836789,-0.08229089,5.721011,3.813511,-0.7690144,-1.5283027,4.576498,4.412166,-2.2433698,4.7856984,0.5335622,1.0111701,0.6966847,2.2841716,1.5669403,7.607523,-0.06578195,2.1860747,4.4539557,6.9012604,2.8087523,2.3375115,-4.5421576,5.891368,5.9718866,6.09645,5.8556285,0.29966712,urinary_bladder_-_urothelial_cells_2,130,333,urinary_bladder_-_urothelial_cells_2_5000(0)
1.7544197,1.7770743,0.8141631,0.8657479,0.31748503,0.39229012,1.6185285,1.3489511,0.42527395,1.1930766,0.54969764,0.8787115,1.0372436,0.49183524,0.9955898,1.4673394,0.7490016,3.4455605,0.42859647,4.064882,1.5829277,2.6337519,1.5760962,1.0976893,1.5233766,1.1011152,0.0008058548,0.21204346,1.2404647,0.8324155,1.7173822,0.7561594,urinary_bladder_-_urothelial_cells_2,130,1329,urinary_bladder_-_urothelial_cells_2_5000(0)
1.0820026,1.2125964,0.05028099,1.586033,0.14605844,0.24849373,1.0267633,0.46908477,0.48680547,2.7963834,0.9033314,1.380266,0.36948454,0.89625096,0.036051333,1.2866855,0.50173974,2.025263,0.27164865,3.7104788,0.48150808,2.447396,1.6511716,1.7125472,1.4736356,1.1884557,0.3114691,0.75610995,1.281199,1.787734,1.6285782,0.35525304,urinary_bladder_-_urothelial_cells_2,130,2788,urinary_bladder_-_urothelial_cells_2_5000(0)
1.6747137,1.9858806,0.25291526,1.4432368,0.41214365,0.06248021,1.6035612,1.1961454,0.024501204,1.3394163,1.0341543,1.0651301,0.44866344,0.5715523,0.8104946,0.9451973,1.0787568,2.2012932,0.6741213,3.661241,0.7448834,1.2577921,1.6948096,1.3383359,1.2240372,1.6599088,0.0850724,-0.08789742,1.7328953,0.9465692,2.145432,-0.13228035,urinary_bladder_-_urothelial_cells_2,130,3832,urinary_bladder_-_urothelial_cells_2_5000(0)
1.354063,1.7008806,0.09981656,1.4124833,1.3472619,0.10352224,0.5303993,0.5456767,-0.14494127,1.8707285,-0.03690189,-0.31138438,0.38738698,0.5036131,0.38498214,1.434838,1.0927551,1.5755153,0.29196155,3.4417508,1.2192562,1.2930447,1.2926027,0.7445282,1.0904801,0.3493911,0.07928395,0.5778071,1.4369278,1.1419983,2.0808985,0.23389298,urinary_bladder_-_urothelial_cells_2,130,3391,urinary_bladder_-_urothelial_cells_2_5000(0)
1.2985995,1.3303165,0.029376686,0.43183365,0.80425024,0.4387303,0.9707893,-0.05739647,0.14845848,1.7695246,0.6724921,0.8199251,0.7169987,0.67021346,0.21081841,1.1854892,0.9418025,1.8896135,0.6492932,2.8766382,1.0374954,1.3060784,1.1711481,0.963223,0.88197625,1.1111062,-0.0919444,0.36187273,0.9031339,1.1085737,1.8916885,0.6755471,urinary_bladder_-_urothelial_cells_2,130,291,urinary_bladder_-_urothelial_cells_2_5000(0)
2.1380093,1.5556412,0.98589563,1.0592989,0.391031,0.42261523,1.8868754,0.7969593,0.46702543,1.58289,0.64958537,0.55559266,-0.38209265,1.1171641,0.40551677,1.1543603,0.7806612,2.2101438,-0.4972989,3.3911076,0.38844967,1.181203,1.5488594,1.1849134,2.0783877,0.6206443,-0.025240183,-0.386195,1.4418607,1.800874,2.3583403,-0.14823002,urinary_bladder_-_urothelial_cells_2,130,4975,urinary_bladder_-_urothelial_cells_2_5000(0)
3.176045,2.629678,-2.8631845,2.6665,1.7782748,1.1095638,1.1421834,3.5300286,2.3064094,3.00847,2.2388122,0.83132845,0.9910419,2.256876,3.5323238,3.9684906,1.3573935,1.8930695,-0.3237368,2.2017903,1.2521819,2.138763,2.4481616,2.3126276,5.2426405,0.6688693,-0.28667855,0.79477143,5.5210505,2.4332347,2.246309,-0.022417009,urinary_bladder_-_urothelial_cells_2,130,2592,urinary_bladder_-_urothelial_cells_2_5000(0)
1.2108572,1.5253031,0.24072659,1.3561082,0.9685167,0.4040479,1.4831424,0.42257065,0.09014201,1.0645128,0.7473417,0.83477914,0.29059494,0.29039288,0.915425,0.8777075,0.34362128,2.220616,0.6116318,3.3282504,1.2694216,1.0802426,1.26693,0.86822575,1.0421999,1.286243,0.1482144,0.3664638,1.1909518,0.9179507,1.7454093,0.19656336,urinary_bladder_-_urothelial_cells_2,130,3775,urinary_bladder_-_urothelial_cells_2_5000(0)
1.3757968,1.0645398,0.08798385,0.9798902,0.9693801,0.20896941,1.4459918,0.75350636,0.22331202,1.7609013,0.39477736,0.9419676,0.39722484,0.03429073,0.5867794,1.3651719,0.37942058,2.5178437,0.38538733,4.7247467,1.293502,2.5260277,1.4730211,1.6539005,1.0940703,0.44199342,0.31120265,0.94695354,1.2521911,0.74246234,1.6123786,1.00376,urinary_bladder_-_urothelial_cells_2,130,2013,urinary_bladder_-_urothelial_cells_2_5000(0)
1.2897851,1.2041,0.5724604,0.9055261,0.088989556,0.066905856,1.0638077,0.42695248,0.13551784,1.7508373,0.9230659,0.84689957,0.54720795,0.73485136,0.0048656464,1.1800554,0.29267603,2.0943017,0.6662094,3.038908,0.8869709,2.2247138,1.2864424,1.1425272,1.7039301,0.7231721,0.5188745,0.005102217,1.6513714,1.105105,1.7150155,0.00014841557,urinary_bladder_-_urothelial_cells_2,130,3229,urinary_bladder_-_urothelial_cells_2_5000(0)
1.4874792,0.93843657,0.18116027,0.63710105,-0.042489648,-0.15175456,0.79409134,0.9758716,0.5393623,1.7177806,0.15618593,1.073959,0.7723042,0.6794472,0.21770477,1.1378683,0.5161089,2.2706103,0.35293534,3.6212544,1.3077484,1.8474158,1.3311739,1.3482972,1.3007848,0.75321126,-0.23810637,0.024612904,1.23626,1.1086445,1.7757858,0.60200524,urinary_bladder_-_urothelial_cells_2,130,4411,urinary_bladder_-_urothelial_cells_2_5000(0)
1.5840865,1.840006,0.6959191,0.7906965,0.3224333,0.53980106,1.9432315,0.7893358,-0.05261153,1.0467008,0.4266805,0.90655714,0.2900507,0.7850033,0.58748794,1.6455879,0.6301248,2.771155,0.18738592,3.3512092,0.84494114,1.805447,1.7869368,1.2170722,2.170918,0.6871017,0.034887254,-0.36186695,1.4084873,1.0512894,2.2759538,0.4705117,urinary_bladder_-_urothelial_cells_2,130,4945,urinary_bladder_-_urothelial_cells_2_5000(0)
1.5724989,2.170107,1.1767945,0.95046026,1.0629961,-0.01278609,1.4348214,0.90668243,0.7269629,1.6195776,-0.19363457,0.3536445,0.1648469,0.7497755,1.4906892,1.4155357,0.9058202,3.1714053,-0.01872611,3.9870448,0.53926843,1.5672945,1.9276593,0.96893,1.0132385,1.702912,0.31436008,0.50279665,1.4978068,1.3033968,2.435315,-0.14710927,urinary_bladder_-_urothelial_cells_2,130,1001,urinary_bladder_-_urothelial_cells_2_5000(0)
1.7759664,1.778566,0.96643484,1.4463513,0.37395182,0.35733503,1.7897372,0.40959877,0.41779944,0.9917177,0.4186914,0.82366925,0.027669787,0.48736194,0.95770043,1.4930061,0.6061933,3.327056,0.2512533,3.1270318,0.40134716,1.9176714,1.7074506,1.2308121,1.3079563,0.82251406,-0.046604693,0.17390734,1.1755602,1.4959602,2.0736535,0.41213077,urinary_bladder_-_urothelial_cells_2,130,4871,urinary_bladder_-_urothelial_cells_2_5000(0)
0.3215766,2.4291692,-0.11024511,2.5538502,0.37742049,0.1833384,0.8362811,0.3337912,0.078083694,2.566269,1.6396616,0.6172575,0.09608215,0.11560345,0.19715273,1.4166927,0.0168491,1.1811864,1.2226043,3.4414606,1.3258946,2.491781,1.6865463,0.5457246,0.67522824,0.67277896,0.05061996,0.9366328,1.9752028,0.7325397,1.6616455,-0.33911484,urinary_bladder_-_urothelial_cells_2,130,1428,urinary_bladder_-_urothelial_cells_2_5000(0)
1.9692811,0.9342968,0.78102267,0.36935884,0.19596863,0.25591588,1.7342541,0.8029667,0.20603997,1.8680322,0.36756676,0.95120955,0.21859425,1.3307508,0.37681672,1.3993294,0.5360693,2.670523,-0.038138807,3.4225206,0.8489195,1.2676483,1.4731572,1.2466589,2.3101597,0.9054013,0.25813073,-0.4826554,1.1470509,1.5289167,2.2549508,0.5502104,urinary_bladder_-_urothelial_cells_2,130,4960,urinary_bladder_-_urothelial_cells_2_5000(0)
0.933242,0.7850574,0.1647684,0.9545295,1.2859324,0.41981596,0.78543437,0.9687418,1.3285398,1.1349609,0.48567158,0.64766073,0.48831612,0.50159866,0.70772123,1.3859794,0.682168,2.2987177,-0.1402598,3.7177207,0.13529086,2.0743413,1.3882427,0.62908924,1.2706426,0.94550353,-0.12365514,0.24101102,1.2331501,1.5009407,1.8251765,-0.08861089,urinary_bladder_-_urothelial_cells_2,130,1119,urinary_bladder_-_urothelial_cells_2_5000(0)
