emb0,emb1,label,file_n,sample_n,file_name
1.2715635,6.858321,"stomach,_upper_-_glandular_cells_2",75,1329,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.4935235,7.2046556,"stomach,_upper_-_glandular_cells_2",75,2788,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.8517363,7.707342,"stomach,_upper_-_glandular_cells_2",75,3832,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.7475324,8.797777,"stomach,_upper_-_glandular_cells_2",75,3391,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.0750582,8.377061,"stomach,_upper_-_glandular_cells_2",75,291,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.5506618,8.330145,"stomach,_upper_-_glandular_cells_2",75,4975,"stomach,_upper_-_glandular_cells_2_5000(5)"
0.6836814,-0.41180873,"stomach,_upper_-_glandular_cells_2",75,2592,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.7156067,7.7658615,"stomach,_upper_-_glandular_cells_2",75,3775,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.1059194,6.6792836,"stomach,_upper_-_glandular_cells_2",75,2013,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.8202741,8.460335,"stomach,_upper_-_glandular_cells_2",75,3229,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.9653534,7.5635915,"stomach,_upper_-_glandular_cells_2",75,4411,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6278814,8.079573,"stomach,_upper_-_glandular_cells_2",75,4945,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.9077146,9.7744255,"stomach,_upper_-_glandular_cells_2",75,1001,"stomach,_upper_-_glandular_cells_2_5000(5)"
4.532135,16.52849,"stomach,_upper_-_glandular_cells_2",75,4871,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.7072142,6.945463,"stomach,_upper_-_glandular_cells_2",75,1428,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.7193556,8.818226,"stomach,_upper_-_glandular_cells_2",75,4960,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.1876225,7.861817,"stomach,_upper_-_glandular_cells_2",75,1119,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6515458,8.464362,"stomach,_upper_-_glandular_cells_2",75,4951,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.7106905,9.089963,"stomach,_upper_-_glandular_cells_2",75,2819,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.0925467,6.870396,"stomach,_upper_-_glandular_cells_2",75,2009,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.5469649,8.169559,"stomach,_upper_-_glandular_cells_2",75,4441,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.2188168,7.5126567,"stomach,_upper_-_glandular_cells_2",75,520,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.9372864,7.5609922,"stomach,_upper_-_glandular_cells_2",75,4086,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.3815826,8.237334,"stomach,_upper_-_glandular_cells_2",75,2314,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6344376,8.832457,"stomach,_upper_-_glandular_cells_2",75,4365,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.5264779,8.2436285,"stomach,_upper_-_glandular_cells_2",75,1237,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6482979,8.089594,"stomach,_upper_-_glandular_cells_2",75,4528,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.1698713,7.9410515,"stomach,_upper_-_glandular_cells_2",75,1800,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.1017182,7.4106092,"stomach,_upper_-_glandular_cells_2",75,1951,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.4380138,7.1816235,"stomach,_upper_-_glandular_cells_2",75,2620,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.3866522,7.5814962,"stomach,_upper_-_glandular_cells_2",75,3282,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.576209,9.725239,"stomach,_upper_-_glandular_cells_2",75,499,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.4450586,9.529036,"stomach,_upper_-_glandular_cells_2",75,4891,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.8460842,7.7721663,"stomach,_upper_-_glandular_cells_2",75,3842,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.9947,7.423424,"stomach,_upper_-_glandular_cells_2",75,138,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.8870727,7.1258836,"stomach,_upper_-_glandular_cells_2",75,1831,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.601725,6.832396,"stomach,_upper_-_glandular_cells_2",75,3706,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.7358787,8.502471,"stomach,_upper_-_glandular_cells_2",75,2964,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.1588607,7.242414,"stomach,_upper_-_glandular_cells_2",75,4852,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6608543,7.20228,"stomach,_upper_-_glandular_cells_2",75,3755,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.80704,6.884754,"stomach,_upper_-_glandular_cells_2",75,1432,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.2231257,8.164925,"stomach,_upper_-_glandular_cells_2",75,39,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.538097,8.24905,"stomach,_upper_-_glandular_cells_2",75,4194,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.5355656,6.809248,"stomach,_upper_-_glandular_cells_2",75,2062,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.1534,7.4294863,"stomach,_upper_-_glandular_cells_2",75,1969,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.7853762,6.976655,"stomach,_upper_-_glandular_cells_2",75,308,"stomach,_upper_-_glandular_cells_2_5000(5)"
0.94319355,6.585412,"stomach,_upper_-_glandular_cells_2",75,3172,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.3364768,7.3181534,"stomach,_upper_-_glandular_cells_2",75,4281,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.4060156,8.109517,"stomach,_upper_-_glandular_cells_2",75,3479,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.4265549,6.7669954,"stomach,_upper_-_glandular_cells_2",75,4256,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.3196888,7.9470115,"stomach,_upper_-_glandular_cells_2",75,4319,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.9996395,9.690071,"stomach,_upper_-_glandular_cells_2",75,4166,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.0301874,6.314296,"stomach,_upper_-_glandular_cells_2",75,2709,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.5571289,6.6361628,"stomach,_upper_-_glandular_cells_2",75,906,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.4020419,7.0278645,"stomach,_upper_-_glandular_cells_2",75,4473,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6807053,8.240412,"stomach,_upper_-_glandular_cells_2",75,2951,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.1346462,7.837397,"stomach,_upper_-_glandular_cells_2",75,3936,"stomach,_upper_-_glandular_cells_2_5000(5)"
0.8639993,7.262423,"stomach,_upper_-_glandular_cells_2",75,3058,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6495683,8.103786,"stomach,_upper_-_glandular_cells_2",75,2858,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6635991,8.420816,"stomach,_upper_-_glandular_cells_2",75,3237,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6268349,6.9481573,"stomach,_upper_-_glandular_cells_2",75,1521,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.9198943,8.30359,"stomach,_upper_-_glandular_cells_2",75,861,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.9066112,9.316454,"stomach,_upper_-_glandular_cells_2",75,942,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.8822776,9.27585,"stomach,_upper_-_glandular_cells_2",75,2307,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.032835,7.7672377,"stomach,_upper_-_glandular_cells_2",75,3865,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.5423396,8.208439,"stomach,_upper_-_glandular_cells_2",75,2551,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6417269,7.865885,"stomach,_upper_-_glandular_cells_2",75,2044,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6018811,7.145464,"stomach,_upper_-_glandular_cells_2",75,1688,"stomach,_upper_-_glandular_cells_2_5000(5)"
4.6508875,17.09357,"stomach,_upper_-_glandular_cells_2",75,4860,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.5523144,7.485663,"stomach,_upper_-_glandular_cells_2",75,4276,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.7835438,8.377532,"stomach,_upper_-_glandular_cells_2",75,3318,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.02529,6.7076955,"stomach,_upper_-_glandular_cells_2",75,2734,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.7800326,8.0399475,"stomach,_upper_-_glandular_cells_2",75,1888,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.1415236,8.199205,"stomach,_upper_-_glandular_cells_2",75,1551,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.0146809,7.941222,"stomach,_upper_-_glandular_cells_2",75,562,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.2663285,6.956933,"stomach,_upper_-_glandular_cells_2",75,2017,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.8075477,7.378582,"stomach,_upper_-_glandular_cells_2",75,1523,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.5900378,7.0052576,"stomach,_upper_-_glandular_cells_2",75,159,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.8961908,6.481168,"stomach,_upper_-_glandular_cells_2",75,4837,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.3015087,20.736782,"stomach,_upper_-_glandular_cells_2",75,4050,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.0772462,7.7305083,"stomach,_upper_-_glandular_cells_2",75,134,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.1019397,7.4702015,"stomach,_upper_-_glandular_cells_2",75,463,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.600667,7.719208,"stomach,_upper_-_glandular_cells_2",75,3482,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6997877,7.554861,"stomach,_upper_-_glandular_cells_2",75,690,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.8540301,6.9183683,"stomach,_upper_-_glandular_cells_2",75,1761,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.7362139,6.205472,"stomach,_upper_-_glandular_cells_2",75,1414,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.4340048,7.619529,"stomach,_upper_-_glandular_cells_2",75,3491,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.3740718,7.0501065,"stomach,_upper_-_glandular_cells_2",75,2070,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.1235259,7.8602066,"stomach,_upper_-_glandular_cells_2",75,3967,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.4033707,8.208856,"stomach,_upper_-_glandular_cells_2",75,2812,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.7082824,6.9481645,"stomach,_upper_-_glandular_cells_2",75,4608,"stomach,_upper_-_glandular_cells_2_5000(5)"
1.6223457,8.521755,"stomach,_upper_-_glandular_cells_2",75,3320,"stomach,_upper_-_glandular_cells_2_5000(5)"
2.7096114,3.8911674,breast_-_myoepithelial_cells_2,76,2244,breast_-_myoepithelial_cells_2_5000(4)
2.0073934,3.3437,breast_-_myoepithelial_cells_2,76,2882,breast_-_myoepithelial_cells_2_5000(4)
2.1974478,3.629293,breast_-_myoepithelial_cells_2,76,3235,breast_-_myoepithelial_cells_2_5000(4)
1.8659532,3.0730844,breast_-_myoepithelial_cells_2,76,302,breast_-_myoepithelial_cells_2_5000(4)
2.3682003,3.4163194,breast_-_myoepithelial_cells_2,76,1921,breast_-_myoepithelial_cells_2_5000(4)
2.3141644,3.5725708,breast_-_myoepithelial_cells_2,76,4402,breast_-_myoepithelial_cells_2_5000(4)
2.3969917,3.701785,breast_-_myoepithelial_cells_2,76,1687,breast_-_myoepithelial_cells_2_5000(4)
2.3250546,3.5387235,breast_-_myoepithelial_cells_2,76,333,breast_-_myoepithelial_cells_2_5000(4)
1.864914,2.860962,breast_-_myoepithelial_cells_2,76,1329,breast_-_myoepithelial_cells_2_5000(4)
2.1630557,3.4873314,breast_-_myoepithelial_cells_2,76,2788,breast_-_myoepithelial_cells_2_5000(4)
2.3311186,3.301659,breast_-_myoepithelial_cells_2,76,3832,breast_-_myoepithelial_cells_2_5000(4)
2.1313283,3.1855006,breast_-_myoepithelial_cells_2,76,3391,breast_-_myoepithelial_cells_2_5000(4)
1.8974615,3.0754528,breast_-_myoepithelial_cells_2,76,291,breast_-_myoepithelial_cells_2_5000(4)
1.8404496,2.7964063,breast_-_myoepithelial_cells_2,76,4975,breast_-_myoepithelial_cells_2_5000(4)
7.1777105,6.307847,breast_-_myoepithelial_cells_2,76,2592,breast_-_myoepithelial_cells_2_5000(4)
2.198919,3.2166765,breast_-_myoepithelial_cells_2,76,3775,breast_-_myoepithelial_cells_2_5000(4)
2.2757657,3.4535747,breast_-_myoepithelial_cells_2,76,2013,breast_-_myoepithelial_cells_2_5000(4)
2.2270322,3.6269073,breast_-_myoepithelial_cells_2,76,3229,breast_-_myoepithelial_cells_2_5000(4)
2.4266834,3.7572474,breast_-_myoepithelial_cells_2,76,4411,breast_-_myoepithelial_cells_2_5000(4)
2.018499,2.9658127,breast_-_myoepithelial_cells_2,76,4945,breast_-_myoepithelial_cells_2_5000(4)
2.331572,3.4732394,breast_-_myoepithelial_cells_2,76,1001,breast_-_myoepithelial_cells_2_5000(4)
1.6608714,3.3973203,breast_-_myoepithelial_cells_2,76,4871,breast_-_myoepithelial_cells_2_5000(4)
2.1494567,3.054463,breast_-_myoepithelial_cells_2,76,1428,breast_-_myoepithelial_cells_2_5000(4)
1.8953089,2.762988,breast_-_myoepithelial_cells_2,76,4960,breast_-_myoepithelial_cells_2_5000(4)
2.6095772,3.4909124,breast_-_myoepithelial_cells_2,76,1119,breast_-_myoepithelial_cells_2_5000(4)
1.9397306,2.8901339,breast_-_myoepithelial_cells_2,76,4951,breast_-_myoepithelial_cells_2_5000(4)
2.0517478,3.1751533,breast_-_myoepithelial_cells_2,76,2819,breast_-_myoepithelial_cells_2_5000(4)
2.2891464,3.532687,breast_-_myoepithelial_cells_2,76,2009,breast_-_myoepithelial_cells_2_5000(4)
2.5115972,3.8044333,breast_-_myoepithelial_cells_2,76,4441,breast_-_myoepithelial_cells_2_5000(4)
2.4596286,3.4316237,breast_-_myoepithelial_cells_2,76,520,breast_-_myoepithelial_cells_2_5000(4)
2.4475937,3.547133,breast_-_myoepithelial_cells_2,76,4086,breast_-_myoepithelial_cells_2_5000(4)
2.0776994,3.5144696,breast_-_myoepithelial_cells_2,76,2314,breast_-_myoepithelial_cells_2_5000(4)
1.7110966,3.0636044,breast_-_myoepithelial_cells_2,76,4365,breast_-_myoepithelial_cells_2_5000(4)
2.4874027,3.3580651,breast_-_myoepithelial_cells_2,76,1237,breast_-_myoepithelial_cells_2_5000(4)
2.628787,3.600926,breast_-_myoepithelial_cells_2,76,4528,breast_-_myoepithelial_cells_2_5000(4)
2.2109187,3.331364,breast_-_myoepithelial_cells_2,76,1800,breast_-_myoepithelial_cells_2_5000(4)
2.4085934,3.3201253,breast_-_myoepithelial_cells_2,76,1951,breast_-_myoepithelial_cells_2_5000(4)
2.2120767,3.4595084,breast_-_myoepithelial_cells_2,76,2620,breast_-_myoepithelial_cells_2_5000(4)
2.2347858,3.127772,breast_-_myoepithelial_cells_2,76,3282,breast_-_myoepithelial_cells_2_5000(4)
2.367262,3.202296,breast_-_myoepithelial_cells_2,76,499,breast_-_myoepithelial_cells_2_5000(4)
2.293066,3.3137703,breast_-_myoepithelial_cells_2,76,4891,breast_-_myoepithelial_cells_2_5000(4)
2.266562,3.1989012,breast_-_myoepithelial_cells_2,76,3842,breast_-_myoepithelial_cells_2_5000(4)
2.1791964,3.1943316,breast_-_myoepithelial_cells_2,76,138,breast_-_myoepithelial_cells_2_5000(4)
2.3955307,3.2851152,breast_-_myoepithelial_cells_2,76,1831,breast_-_myoepithelial_cells_2_5000(4)
2.1995044,3.2280362,breast_-_myoepithelial_cells_2,76,3706,breast_-_myoepithelial_cells_2_5000(4)
2.0749907,3.419641,breast_-_myoepithelial_cells_2,76,2964,breast_-_myoepithelial_cells_2_5000(4)
2.4484615,3.387415,breast_-_myoepithelial_cells_2,76,4852,breast_-_myoepithelial_cells_2_5000(4)
2.3630416,3.2703857,breast_-_myoepithelial_cells_2,76,3755,breast_-_myoepithelial_cells_2_5000(4)
2.3229175,3.105455,breast_-_myoepithelial_cells_2,76,1432,breast_-_myoepithelial_cells_2_5000(4)
2.0859175,3.2758908,breast_-_myoepithelial_cells_2,76,39,breast_-_myoepithelial_cells_2_5000(4)
1.9929266,3.0762024,breast_-_myoepithelial_cells_2,76,4194,breast_-_myoepithelial_cells_2_5000(4)
2.2031298,3.2857854,breast_-_myoepithelial_cells_2,76,2062,breast_-_myoepithelial_cells_2_5000(4)
2.282085,3.1655836,breast_-_myoepithelial_cells_2,76,1969,breast_-_myoepithelial_cells_2_5000(4)
1.8720553,3.0791674,breast_-_myoepithelial_cells_2,76,308,breast_-_myoepithelial_cells_2_5000(4)
2.1656928,3.4161396,breast_-_myoepithelial_cells_2,76,3172,breast_-_myoepithelial_cells_2_5000(4)
1.8989313,3.1249127,breast_-_myoepithelial_cells_2,76,4281,breast_-_myoepithelial_cells_2_5000(4)
2.3728335,3.0929184,breast_-_myoepithelial_cells_2,76,3479,breast_-_myoepithelial_cells_2_5000(4)
2.1626253,3.543939,breast_-_myoepithelial_cells_2,76,4256,breast_-_myoepithelial_cells_2_5000(4)
1.8593621,3.2076476,breast_-_myoepithelial_cells_2,76,4319,breast_-_myoepithelial_cells_2_5000(4)
2.4330466,3.375361,breast_-_myoepithelial_cells_2,76,4166,breast_-_myoepithelial_cells_2_5000(4)
2.1867666,3.3106258,breast_-_myoepithelial_cells_2,76,2709,breast_-_myoepithelial_cells_2_5000(4)
2.3059149,3.4183269,breast_-_myoepithelial_cells_2,76,906,breast_-_myoepithelial_cells_2_5000(4)
2.6462083,3.6435757,breast_-_myoepithelial_cells_2,76,4473,breast_-_myoepithelial_cells_2_5000(4)
1.9902267,3.1068165,breast_-_myoepithelial_cells_2,76,2951,breast_-_myoepithelial_cells_2_5000(4)
2.2730596,3.4077306,breast_-_myoepithelial_cells_2,76,3936,breast_-_myoepithelial_cells_2_5000(4)
2.7600973,4.0327663,breast_-_myoepithelial_cells_2,76,3058,breast_-_myoepithelial_cells_2_5000(4)
2.1352155,3.3137298,breast_-_myoepithelial_cells_2,76,2858,breast_-_myoepithelial_cells_2_5000(4)
2.2172713,3.5836596,breast_-_myoepithelial_cells_2,76,3237,breast_-_myoepithelial_cells_2_5000(4)
2.1384282,3.3116255,breast_-_myoepithelial_cells_2,76,1521,breast_-_myoepithelial_cells_2_5000(4)
2.4041917,3.3807147,breast_-_myoepithelial_cells_2,76,861,breast_-_myoepithelial_cells_2_5000(4)
2.0228937,3.4390094,breast_-_myoepithelial_cells_2,76,942,breast_-_myoepithelial_cells_2_5000(4)
2.142434,3.4437475,breast_-_myoepithelial_cells_2,76,2307,breast_-_myoepithelial_cells_2_5000(4)
2.3049269,3.2243576,breast_-_myoepithelial_cells_2,76,3865,breast_-_myoepithelial_cells_2_5000(4)
2.698874,3.5315409,breast_-_myoepithelial_cells_2,76,2551,breast_-_myoepithelial_cells_2_5000(4)
2.1371355,3.130334,breast_-_myoepithelial_cells_2,76,2044,breast_-_myoepithelial_cells_2_5000(4)
2.3852592,3.68891,breast_-_myoepithelial_cells_2,76,1688,breast_-_myoepithelial_cells_2_5000(4)
1.6829777,3.442863,breast_-_myoepithelial_cells_2,76,4860,breast_-_myoepithelial_cells_2_5000(4)
1.8817022,3.1302052,breast_-_myoepithelial_cells_2,76,4276,breast_-_myoepithelial_cells_2_5000(4)
2.173057,3.3369262,breast_-_myoepithelial_cells_2,76,3318,breast_-_myoepithelial_cells_2_5000(4)
2.1532645,3.3152556,breast_-_myoepithelial_cells_2,76,2734,breast_-_myoepithelial_cells_2_5000(4)
2.4005847,3.4694736,breast_-_myoepithelial_cells_2,76,1888,breast_-_myoepithelial_cells_2_5000(4)
2.0686054,3.1751692,breast_-_myoepithelial_cells_2,76,1551,breast_-_myoepithelial_cells_2_5000(4)
2.3182702,3.5902815,breast_-_myoepithelial_cells_2,76,562,breast_-_myoepithelial_cells_2_5000(4)
2.47546,3.558436,breast_-_myoepithelial_cells_2,76,2017,breast_-_myoepithelial_cells_2_5000(4)
2.1944275,3.275103,breast_-_myoepithelial_cells_2,76,1523,breast_-_myoepithelial_cells_2_5000(4)
2.3189228,3.170554,breast_-_myoepithelial_cells_2,76,159,breast_-_myoepithelial_cells_2_5000(4)
2.4363608,3.4305277,breast_-_myoepithelial_cells_2,76,4837,breast_-_myoepithelial_cells_2_5000(4)
-5.6118207,-5.687726,breast_-_myoepithelial_cells_2,76,4050,breast_-_myoepithelial_cells_2_5000(4)
2.289451,3.1090446,breast_-_myoepithelial_cells_2,76,134,breast_-_myoepithelial_cells_2_5000(4)
2.1214752,3.266129,breast_-_myoepithelial_cells_2,76,463,breast_-_myoepithelial_cells_2_5000(4)
2.3956442,3.080708,breast_-_myoepithelial_cells_2,76,3482,breast_-_myoepithelial_cells_2_5000(4)
2.3429084,3.3406844,breast_-_myoepithelial_cells_2,76,690,breast_-_myoepithelial_cells_2_5000(4)
2.6398208,3.42807,breast_-_myoepithelial_cells_2,76,1761,breast_-_myoepithelial_cells_2_5000(4)
1.9971002,3.0327787,breast_-_myoepithelial_cells_2,76,1414,breast_-_myoepithelial_cells_2_5000(4)
2.4442916,2.9407716,breast_-_myoepithelial_cells_2,76,3491,breast_-_myoepithelial_cells_2_5000(4)
2.166844,3.3130267,breast_-_myoepithelial_cells_2,76,2070,breast_-_myoepithelial_cells_2_5000(4)
2.4560878,3.4220145,breast_-_myoepithelial_cells_2,76,3967,breast_-_myoepithelial_cells_2_5000(4)
1.9906683,3.1077955,breast_-_myoepithelial_cells_2,76,2812,breast_-_myoepithelial_cells_2_5000(4)
2.4143546,3.3776734,breast_-_myoepithelial_cells_2,76,4608,breast_-_myoepithelial_cells_2_5000(4)
2.1279886,3.3603287,breast_-_myoepithelial_cells_2,76,3320,breast_-_myoepithelial_cells_2_5000(4)
2.9345474,-0.05292222,urinary_bladder_-_urothelial_cells_2,77,2244,urinary_bladder_-_urothelial_cells_2_5000(5)
3.1169534,0.21952623,urinary_bladder_-_urothelial_cells_2,77,2882,urinary_bladder_-_urothelial_cells_2_5000(5)
3.4216068,0.085752964,urinary_bladder_-_urothelial_cells_2,77,3235,urinary_bladder_-_urothelial_cells_2_5000(5)
3.10173,0.0039796233,urinary_bladder_-_urothelial_cells_2,77,302,urinary_bladder_-_urothelial_cells_2_5000(5)
3.4394836,0.2678329,urinary_bladder_-_urothelial_cells_2,77,1921,urinary_bladder_-_urothelial_cells_2_5000(5)
2.7202306,-0.0551821,urinary_bladder_-_urothelial_cells_2,77,4402,urinary_bladder_-_urothelial_cells_2_5000(5)
3.2330933,0.09821975,urinary_bladder_-_urothelial_cells_2,77,1687,urinary_bladder_-_urothelial_cells_2_5000(5)
-3.3366637,3.3843813,urinary_bladder_-_urothelial_cells_2,77,333,urinary_bladder_-_urothelial_cells_2_5000(5)
2.9043808,-0.20405993,urinary_bladder_-_urothelial_cells_2,77,1329,urinary_bladder_-_urothelial_cells_2_5000(5)
3.3869104,0.2742724,urinary_bladder_-_urothelial_cells_2,77,2788,urinary_bladder_-_urothelial_cells_2_5000(5)
2.4643002,0.020543456,urinary_bladder_-_urothelial_cells_2,77,3832,urinary_bladder_-_urothelial_cells_2_5000(5)
2.9930844,-0.014364064,urinary_bladder_-_urothelial_cells_2,77,3391,urinary_bladder_-_urothelial_cells_2_5000(5)
2.9121013,-0.07644051,urinary_bladder_-_urothelial_cells_2,77,291,urinary_bladder_-_urothelial_cells_2_5000(5)
3.2289214,0.079458445,urinary_bladder_-_urothelial_cells_2,77,4975,urinary_bladder_-_urothelial_cells_2_5000(5)
2.9782758,-0.14471346,urinary_bladder_-_urothelial_cells_2,77,2592,urinary_bladder_-_urothelial_cells_2_5000(5)
3.207012,0.1222066,urinary_bladder_-_urothelial_cells_2,77,3775,urinary_bladder_-_urothelial_cells_2_5000(5)
3.5825627,-0.0005788505,urinary_bladder_-_urothelial_cells_2,77,2013,urinary_bladder_-_urothelial_cells_2_5000(5)
3.1140535,0.068701655,urinary_bladder_-_urothelial_cells_2,77,3229,urinary_bladder_-_urothelial_cells_2_5000(5)
2.9065447,-0.22664422,urinary_bladder_-_urothelial_cells_2,77,4411,urinary_bladder_-_urothelial_cells_2_5000(5)
3.049932,0.080093056,urinary_bladder_-_urothelial_cells_2,77,4945,urinary_bladder_-_urothelial_cells_2_5000(5)
3.1798134,0.043916553,urinary_bladder_-_urothelial_cells_2,77,1001,urinary_bladder_-_urothelial_cells_2_5000(5)
7.015967,5.616907,urinary_bladder_-_urothelial_cells_2,77,4871,urinary_bladder_-_urothelial_cells_2_5000(5)
2.7530186,-0.23334107,urinary_bladder_-_urothelial_cells_2,77,1428,urinary_bladder_-_urothelial_cells_2_5000(5)
3.2931428,0.08897647,urinary_bladder_-_urothelial_cells_2,77,4960,urinary_bladder_-_urothelial_cells_2_5000(5)
2.7873387,-0.022805989,urinary_bladder_-_urothelial_cells_2,77,1119,urinary_bladder_-_urothelial_cells_2_5000(5)
3.0840237,0.053515732,urinary_bladder_-_urothelial_cells_2,77,4951,urinary_bladder_-_urothelial_cells_2_5000(5)
3.4109623,0.26082075,urinary_bladder_-_urothelial_cells_2,77,2819,urinary_bladder_-_urothelial_cells_2_5000(5)
3.5849674,-0.0635241,urinary_bladder_-_urothelial_cells_2,77,2009,urinary_bladder_-_urothelial_cells_2_5000(5)
2.907271,-0.16160744,urinary_bladder_-_urothelial_cells_2,77,4441,urinary_bladder_-_urothelial_cells_2_5000(5)
3.143573,0.095240116,urinary_bladder_-_urothelial_cells_2,77,520,urinary_bladder_-_urothelial_cells_2_5000(5)
2.8767233,-0.23539296,urinary_bladder_-_urothelial_cells_2,77,4086,urinary_bladder_-_urothelial_cells_2_5000(5)
3.3507216,-0.03352669,urinary_bladder_-_urothelial_cells_2,77,2314,urinary_bladder_-_urothelial_cells_2_5000(5)
2.6204252,-0.067545,urinary_bladder_-_urothelial_cells_2,77,4365,urinary_bladder_-_urothelial_cells_2_5000(5)
3.247797,-0.061610043,urinary_bladder_-_urothelial_cells_2,77,1237,urinary_bladder_-_urothelial_cells_2_5000(5)
2.6429033,-0.09538147,urinary_bladder_-_urothelial_cells_2,77,4528,urinary_bladder_-_urothelial_cells_2_5000(5)
3.154892,-0.055020243,urinary_bladder_-_urothelial_cells_2,77,1800,urinary_bladder_-_urothelial_cells_2_5000(5)
-5.658981,-5.4679694,urinary_bladder_-_urothelial_cells_2,77,1951,urinary_bladder_-_urothelial_cells_2_5000(5)
2.9450805,-0.20487064,urinary_bladder_-_urothelial_cells_2,77,2620,urinary_bladder_-_urothelial_cells_2_5000(5)
2.833859,0.22404516,urinary_bladder_-_urothelial_cells_2,77,3282,urinary_bladder_-_urothelial_cells_2_5000(5)
3.0714202,-0.079737335,urinary_bladder_-_urothelial_cells_2,77,499,urinary_bladder_-_urothelial_cells_2_5000(5)
