epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,main_folder,losses_file,run
30,513.760307,466.04685600000005,47.71344835,0.0,2688.2419,2657.0221549999997,31.219732649999997,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
31,503.205987,456.1513785,47.0546091,0.0,2688.1217349999997,2657.17991,30.941845949999998,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
0,3614.8632274999995,3491.628565,123.23466415,0.0,3430.39521,3374.5900300000003,55.805173,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/1,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1/losses.csv,1
1,3169.4569275000003,3147.7714175,21.685494900000002,0.0,3190.4160825,3169.6592975,20.75677645,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/1,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1/losses.csv,1
2,3025.903435,3004.164525,21.73892265,0.0,3108.9024325,3088.5789400000003,20.323494575,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/1,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1/losses.csv,1
3,2840.811545,2817.89762,22.9139359,0.0,3015.6350475,2995.0903925,20.54466615,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/1,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1/losses.csv,1
4,2639.2847525,2614.1151125,25.169644650000002,0.0,2931.1512224999997,2909.668965,21.48225755,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/1,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1/losses.csv,1
5,2444.1289575,2416.5599150000003,27.5690536,0.0,2845.79401,2822.8436025,22.950415475,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/1,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1/losses.csv,1
6,2247.0448175,2215.9223300000003,31.122489025,0.0,2775.3611625000003,2750.75542,24.60574935,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/1,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1/losses.csv,1
7,2029.0886975,1992.3339824999998,36.754711625,0.0,2735.5236975,2708.35501,27.168683375,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/1,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/1/losses.csv,1
