epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,use_beta_S_in_test_loss,test_beta_S,main_folder,losses_file,run
8,1056.5747717258885,1020.3567073604061,36.21806312690355,0.0,1262.8302690355329,1227.3169446700508,35.51331814720812,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
9,1024.1060882741117,988.3701113705583,35.735976553299494,0.0,1236.2167578680203,1201.1255467005076,35.09121286294417,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
10,1000.2989875126904,964.9890939086293,35.309891005076146,0.0,1218.7440507614215,1184.1266142131979,34.61743794923858,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
11,981.8575752284264,946.9923453807107,34.86523001015228,0.0,1207.1802827411168,1173.0158883248732,34.16439550253807,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
12,968.2900782233503,933.8934602030456,34.396619137055836,0.0,1199.7940086294416,1166.0882725888325,33.705733228426396,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
13,954.044149035533,920.1289520812184,33.91519786802031,0.0,1190.937767005076,1157.632042639594,33.305725538071066,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
14,942.6990540101523,909.1524399492387,33.54661534010152,0.0,1184.1752913705584,1151.2839203045685,32.89136466497462,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
15,931.741092639594,898.5536549746193,33.18743548730965,0.0,1179.892721319797,1147.331314720812,32.56140320812183,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
16,923.1293410152285,890.3098728426396,32.81946588832487,0.0,1176.9965847715737,1144.697849746193,32.29872933502538,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
17,914.6682552791879,882.1257112690355,32.54254399492386,0.0,1174.3049604060914,1142.2382269035534,32.06673788832487,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
18,904.5835525380711,872.1748073096446,32.40874563959391,0.0,1169.6871761421319,1137.7814142131979,31.905769340101525,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
19,896.8563205076142,864.5633472081219,32.29297512182741,0.0,1169.1681888324874,1137.3831918781725,31.784994974619288,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
20,888.7072297969544,856.4418062944162,32.2654239035533,0.0,1167.8281588832488,1136.0797213197968,31.748440228426396,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
21,880.4246857360406,848.1348801015229,32.28980498477157,0.0,1166.6909634517767,1134.9647060913705,31.72625778680203,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
22,872.0557657360406,839.7391276142132,32.31663855837564,0.0,1166.5714725888324,1134.8014543147208,31.770019010152282,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
23,862.8286129949239,830.3176513197969,32.51096255329949,0.0,1166.3931152284265,1134.5015177664975,31.891601842639595,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
24,854.3101465482233,821.5920869543147,32.7180611928934,0.0,1168.5314578680202,1136.4914020304568,32.0400563248731,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
25,844.0275999999999,810.986972639594,33.040627030456854,0.0,1169.166928426396,1136.8512152284263,32.31571201015228,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
26,834.0726121827412,800.6123907614214,33.46022062436548,0.0,1171.1914167512691,1138.6384304568528,32.55299306091371,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
27,824.5823353807107,790.561607715736,34.020726177664976,0.0,1176.0243131979696,1142.9550583756345,33.069257375634514,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
28,812.1291791878172,777.6411969543148,34.48798234517766,0.0,1179.3042532994923,1145.937159390863,33.367090563451775,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
29,800.3598154822336,765.3274959390864,35.03232194923858,0.0,1182.485681218274,1148.7944208121828,33.69125510152284,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
30,787.2773684263959,751.6360108629442,35.641355720812186,0.0,1186.344087817259,1152.275232994924,34.068857395939084,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
31,775.0370370050762,738.7596261928935,36.2774113248731,0.0,1192.7811116751268,1158.28062893401,34.500484060913706,0.0,32,256,0,32,5,1.7783e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/1/losses.csv,1
0,2422.0618690355327,2381.796725888325,40.26514830456853,0.0,2436.546128426396,2399.3703030456854,37.17582216751269,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
1,1680.5782532994924,1642.0787269035534,38.49952795939086,0.0,1800.286457360406,1764.4033040609138,35.883153680203044,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
2,1386.152242639594,1348.6361086294417,37.5161335177665,0.0,1548.1218472081218,1512.818952284264,35.30289397969543,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
3,1237.8020167512689,1202.1220796954315,35.679940284263964,0.0,1417.844326395939,1384.0745954314723,33.76973271573604,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
4,1144.3242060913706,1109.456424720812,34.86778166497462,0.0,1336.9540350253808,1303.8089532994923,33.14508572588832,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
5,1071.747246243655,1037.2234735025381,34.52377075634518,0.0,1272.9583421319796,1239.9375060913706,33.02083607614213,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
6,1021.4732955837563,987.5114014720813,33.96189176649746,0.0,1232.262105076142,1199.7322162436546,32.529893700507614,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
7,985.5110183756344,952.4960185786802,33.01500040609137,0.0,1204.7838010152284,1173.1859654822335,31.59783800507614,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
8,960.6160844670051,928.1379610152285,32.47812037055837,0.0,1188.7589578680204,1157.638261928934,31.120698796954315,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
9,940.2917404060914,908.1683450253806,32.123398451776644,0.0,1178.7819131979695,1147.9585197969543,30.8233971928934,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
10,922.0797149238579,890.1796104568529,31.900102502538072,0.0,1171.0750137055838,1140.394305076142,30.680708796954313,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
11,905.8592552791879,874.126056497462,31.733200411167513,0.0,1166.1793654822334,1135.6396025380711,30.539765761421318,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
12,890.4635275634517,858.693503502538,31.770020827411166,0.0,1163.384732994924,1132.879697461929,30.505027035532997,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
13,873.5665893401015,841.7750634517766,31.79152552284264,0.0,1162.1947746192893,1131.6313842639593,30.563393005076144,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
14,856.6070141116752,824.5308264974619,32.07618697969543,0.0,1163.3356817258884,1132.532025888325,30.803655812182743,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
15,837.9690049238579,805.2985074111675,32.6704991573604,0.0,1166.6849456852792,1135.4671934010153,31.21775068527919,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
16,817.9638578680203,784.5988856852791,33.36496956852792,0.0,1171.7017989847716,1140.0524817258884,31.64930980203046,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
17,795.5842364467005,761.2835562436549,34.30068218274111,0.0,1180.0167162436549,1147.7218182741117,32.294899807106596,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
18,769.7108336040609,734.3966881725888,35.31414506091371,0.0,1188.6793319796955,1155.8035629441624,32.87577174111675,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
19,745.8065941624366,709.554888071066,36.25170693908629,0.0,1199.0721157360406,1165.7598203045686,33.312294,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
20,720.8545256852792,683.6722418274112,37.182283131979695,0.0,1209.7330421319798,1176.0508162436547,33.6822261928934,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
21,692.7721533502538,654.7921396446701,37.98001376142132,0.0,1219.0046807106598,1185.145523857868,33.85916335025381,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
22,670.3654344670051,631.8183902030456,38.54704062436548,0.0,1229.5690857868021,1195.680778680203,33.888304923857866,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
23,644.8567022335026,605.8562713705584,39.000430010152286,0.0,1236.6111725888325,1202.8422512690356,33.76892231979696,0.0,32,256,0,32,5,3.1623e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/2/losses.csv,2
