tsne0,tsne1,label
7.355437,63.511784,cerebral cortex - glial cells
7.3363028,63.09723,cerebral cortex - glial cells
7.2733345,62.726482,cerebral cortex - glial cells
7.279741,62.824314,cerebral cortex - glial cells
7.370545,63.21678,cerebral cortex - glial cells
7.567778,63.12371,cerebral cortex - glial cells
7.507158,63.29936,cerebral cortex - glial cells
8.015699,65.21758,cerebral cortex - glial cells
8.235352,65.85165,cerebral cortex - glial cells
8.382137,66.1406,cerebral cortex - glial cells
8.094184,66.562706,cerebral cortex - glial cells
8.9807625,68.102,cerebral cortex - glial cells
9.1267395,67.59799,cerebral cortex - glial cells
9.2927065,67.250084,cerebral cortex - glial cells
9.759489,66.04191,cerebral cortex - glial cells
9.843719,66.29439,cerebral cortex - glial cells
9.731719,66.792595,cerebral cortex - glial cells
9.557302,66.95522,cerebral cortex - glial cells
10.211723,65.71688,cerebral cortex - glial cells
-7.9590364,20.642643,cerebral cortex - glial cells
9.156298,68.362885,cerebral cortex - glial cells
9.189155,68.76219,cerebral cortex - glial cells
9.238794,68.37516,cerebral cortex - glial cells
9.330191,68.269226,cerebral cortex - glial cells
9.264257,68.438866,cerebral cortex - glial cells
8.419371,70.39631,cerebral cortex - glial cells
-2.9292114,20.361391,cerebral cortex - glial cells
-3.8585181,20.883936,cerebral cortex - glial cells
-3.6657393,20.045076,cerebral cortex - glial cells
-3.8459234,20.322353,cerebral cortex - glial cells
9.774267,47.460934,cerebral cortex - glial cells
-3.3302844,20.189514,cerebral cortex - glial cells
-3.3601158,20.276983,cerebral cortex - glial cells
12.496484,42.393425,cerebral cortex - glial cells
12.239032,44.40792,cerebral cortex - glial cells
11.22573,47.027554,cerebral cortex - glial cells
10.660381,47.361298,cerebral cortex - glial cells
10.211364,48.548542,cerebral cortex - glial cells
10.191764,48.536648,cerebral cortex - glial cells
10.213708,48.633156,cerebral cortex - glial cells
10.08138,48.332638,cerebral cortex - glial cells
10.352031,47.987988,cerebral cortex - glial cells
10.337872,47.56509,cerebral cortex - glial cells
10.046291,48.23429,cerebral cortex - glial cells
10.542652,48.304626,cerebral cortex - glial cells
10.542474,48.337273,cerebral cortex - glial cells
10.522081,48.806263,cerebral cortex - glial cells
10.488406,48.888866,cerebral cortex - glial cells
10.597925,48.342464,cerebral cortex - glial cells
10.516631,48.49968,cerebral cortex - glial cells
10.582871,45.660988,cerebral cortex - glial cells
10.5549755,45.92215,cerebral cortex - glial cells
11.074687,45.198242,cerebral cortex - glial cells
10.962258,45.406204,cerebral cortex - glial cells
10.655866,45.63598,cerebral cortex - glial cells
10.071848,45.523502,cerebral cortex - glial cells
10.266621,45.476463,cerebral cortex - glial cells
10.183962,45.44277,cerebral cortex - glial cells
10.153725,45.671703,cerebral cortex - glial cells
10.252579,45.168636,cerebral cortex - glial cells
9.879628,45.89809,cerebral cortex - glial cells
10.196755,45.363728,cerebral cortex - glial cells
9.861366,45.124992,cerebral cortex - glial cells
10.182761,45.158478,cerebral cortex - glial cells
-2.20734,19.352251,cerebral cortex - glial cells
-2.5568178,19.425768,cerebral cortex - glial cells
-1.9874424,19.205244,cerebral cortex - glial cells
-3.0079305,19.98656,cerebral cortex - glial cells
11.930822,42.91531,cerebral cortex - glial cells
12.030227,44.495872,cerebral cortex - glial cells
11.990903,43.497707,cerebral cortex - glial cells
12.208409,43.117004,cerebral cortex - glial cells
12.27327,43.223495,cerebral cortex - glial cells
12.198432,43.19019,cerebral cortex - glial cells
12.130257,43.380642,cerebral cortex - glial cells
12.861538,43.209877,cerebral cortex - glial cells
12.267055,43.509785,cerebral cortex - glial cells
12.133603,43.6887,cerebral cortex - glial cells
12.377228,43.70694,cerebral cortex - glial cells
10.809917,46.548042,cerebral cortex - glial cells
11.607983,45.70041,cerebral cortex - glial cells
11.752467,45.204082,cerebral cortex - glial cells
12.638152,44.59853,cerebral cortex - glial cells
11.759487,45.5984,cerebral cortex - glial cells
12.933858,43.940075,cerebral cortex - glial cells
13.394654,42.997665,cerebral cortex - glial cells
13.162507,43.79057,cerebral cortex - glial cells
12.475201,44.58468,cerebral cortex - glial cells
12.53626,44.23738,cerebral cortex - glial cells
12.874988,43.917847,cerebral cortex - glial cells
12.804301,44.436302,cerebral cortex - glial cells
13.314401,43.80532,cerebral cortex - glial cells
12.485344,45.402737,cerebral cortex - glial cells
12.492804,45.96876,cerebral cortex - glial cells
12.436463,45.50068,cerebral cortex - glial cells
12.924772,45.35857,cerebral cortex - glial cells
13.3307905,44.82955,cerebral cortex - glial cells
13.160585,45.169674,cerebral cortex - glial cells
13.510237,44.744976,cerebral cortex - glial cells
12.935333,44.42302,cerebral cortex - glial cells
13.921576,43.64125,cerebral cortex - glial cells
14.354163,43.236336,cerebral cortex - glial cells
14.45183,43.06034,cerebral cortex - glial cells
14.684995,42.98942,cerebral cortex - glial cells
14.721673,43.260212,cerebral cortex - glial cells
14.36614,43.227028,cerebral cortex - glial cells
14.295099,43.292408,cerebral cortex - glial cells
14.2832985,43.4582,cerebral cortex - glial cells
14.402155,43.036266,cerebral cortex - glial cells
14.252232,43.217693,cerebral cortex - glial cells
14.061607,43.293167,cerebral cortex - glial cells
14.420823,43.35059,cerebral cortex - glial cells
14.24133,43.37501,cerebral cortex - glial cells
14.004875,43.49897,cerebral cortex - glial cells
13.997388,43.25152,cerebral cortex - glial cells
13.961905,43.26299,cerebral cortex - glial cells
14.464931,43.153675,cerebral cortex - glial cells
13.717151,43.955685,cerebral cortex - glial cells
13.740284,43.885815,cerebral cortex - glial cells
15.042248,42.601257,cerebral cortex - glial cells
14.95535,42.64165,cerebral cortex - glial cells
14.601465,42.89798,cerebral cortex - glial cells
13.745709,42.742245,cerebral cortex - glial cells
14.862057,42.626144,cerebral cortex - glial cells
14.619746,42.68195,cerebral cortex - glial cells
14.334772,42.826855,cerebral cortex - glial cells
14.297866,42.823048,cerebral cortex - glial cells
14.278608,42.776333,cerebral cortex - glial cells
14.553147,42.610695,cerebral cortex - glial cells
14.494845,42.538578,cerebral cortex - glial cells
14.215204,42.665184,cerebral cortex - glial cells
13.3541565,42.887978,cerebral cortex - glial cells
13.572436,42.72865,cerebral cortex - glial cells
13.574452,42.81432,cerebral cortex - glial cells
14.305193,42.0653,cerebral cortex - glial cells
14.106205,42.212875,cerebral cortex - glial cells
13.774067,42.43737,cerebral cortex - glial cells
14.001414,42.233696,cerebral cortex - glial cells
14.258177,41.992405,cerebral cortex - glial cells
13.910072,42.320377,cerebral cortex - glial cells
14.124469,41.707542,cerebral cortex - glial cells
14.491638,41.90695,cerebral cortex - glial cells
14.3186655,41.912514,cerebral cortex - glial cells
14.680259,41.37991,cerebral cortex - glial cells
14.7329855,41.446465,cerebral cortex - glial cells
14.788051,41.431767,cerebral cortex - glial cells
14.73952,41.51517,cerebral cortex - glial cells
14.762897,41.52875,cerebral cortex - glial cells
14.750609,41.585625,cerebral cortex - glial cells
-53.759167,-7.7491646,cerebellum - Purkinje cells
-53.75835,-7.7498674,cerebellum - Purkinje cells
-53.738987,-7.7723603,cerebellum - Purkinje cells
-53.71819,-7.777336,cerebellum - Purkinje cells
-53.712715,-7.7747135,cerebellum - Purkinje cells
-53.709335,-7.7867537,cerebellum - Purkinje cells
-53.706615,-7.789166,cerebellum - Purkinje cells
-53.70532,-7.7816825,cerebellum - Purkinje cells
-53.70354,-7.7839093,cerebellum - Purkinje cells
-53.707684,-7.7895517,cerebellum - Purkinje cells
-53.69846,-7.7989044,cerebellum - Purkinje cells
-53.69545,-7.796592,cerebellum - Purkinje cells
-53.6926,-7.7924967,cerebellum - Purkinje cells
-53.695457,-7.794152,cerebellum - Purkinje cells
-53.69553,-7.8048096,cerebellum - Purkinje cells
-53.699562,-7.811067,cerebellum - Purkinje cells
-53.709297,-7.807842,cerebellum - Purkinje cells
-53.686924,-7.8187385,cerebellum - Purkinje cells
-53.696274,-7.8300347,cerebellum - Purkinje cells
-53.703194,-7.817957,cerebellum - Purkinje cells
-53.72735,-7.829496,cerebellum - Purkinje cells
-53.72032,-7.842093,cerebellum - Purkinje cells
-53.72723,-7.843929,cerebellum - Purkinje cells
-53.721706,-7.838412,cerebellum - Purkinje cells
-53.71644,-7.849995,cerebellum - Purkinje cells
-53.728077,-7.860314,cerebellum - Purkinje cells
-53.7165,-7.8545294,cerebellum - Purkinje cells
-53.738834,-7.8455677,cerebellum - Purkinje cells
51.609684,2.642961,cerebellum - Purkinje cells
-14.277946,-29.421865,cerebellum - Purkinje cells
46.92959,32.377678,cerebellum - Purkinje cells
51.574272,1.8266194,cerebellum - Purkinje cells
52.225395,-0.5063668,cerebellum - Purkinje cells
51.82025,-1.136993,cerebellum - Purkinje cells
51.771767,-0.6624291,cerebellum - Purkinje cells
51.951797,-0.30842957,cerebellum - Purkinje cells
51.799995,-0.32351145,cerebellum - Purkinje cells
51.55103,-0.73284423,cerebellum - Purkinje cells
